ID,Year_split,Year_5,Artist,Title,Style2,Cat2,NatRegion,Ave. art rating,Sentiment,Colorfulness,Image URL,color1,color2,prop1,prop2
57727e48edc2cb3880ea5dea,1785,1785,Mikhail Shibanov,Alexandr Matveevich Dmitriev-Mamonov,Post Renaissance Art,Neoclassicism,Europe,1.0,0.6,30.071913806740003,https://uploads5.wikiart.org/images/mikhail-shibanov/alexandr-matveevich-dmitriev-mamonov.jpg,#333333,#8b7853,0.4560167058209345,0.22578961106760637
57727e48edc2cb3880ea5e46,1777,1775,Mikhail Shibanov,The celebration of the wedding agreement,Post Renaissance Art,Neoclassicism,Europe,1.25,1.75,10.380390166077571,https://uploads5.wikiart.org/images/mikhail-shibanov/the-celebration-of-the-wedding-agreement-1777.jpg,#333333,#655f4d,0.413,0.1964
57727e48edc2cb3880ea5e10,1787,1785,Mikhail Shibanov,Portrait of Empress Catherine II with traveling dress,Post Renaissance Art,Neoclassicism,Europe,1.6,1.1,26.103879022091714,https://uploads0.wikiart.org/images/mikhail-shibanov/portrait-of-empress-catherine-ii-with-traveling-dress-1787.jpg,#333333,#973d31,0.4532,0.3373
57727e48edc2cb3880ea5e22,1774,1775,Mikhail Shibanov,Peasants&#39; meal,Post Renaissance Art,Neoclassicism,Europe,0.91,0.545,9.154916711800276,https://uploads5.wikiart.org/images/mikhail-shibanov/peasants-meal-1774.jpg,#333333,#412e2c,0.4792,0.1674
57727550edc2cb3880ce0570,1962,1960,Andy Warhol,Big Campbell&#39;s Soup Can 19c (Beef Noodle),Modern Art,Pop Art,Americas,0.5,0.3999999999999999,64.85917437032327,https://uploads6.wikiart.org/images/andy-warhol/campbell-s-soup-can-beef.jpg,#bfbeb6,#cf4020,0.7904,0.0819
5772752fedc2cb3880cd9ffa,1968,1970,Andy Warhol,Marilyn Monroe,Modern Art,Pop Art,Americas,1.18,1.092,11.46298390472568,https://uploads4.wikiart.org/images/andy-warhol/after-marilyn.jpg,#9e7357,#bfbeb6,0.419,0.3171
57727551edc2cb3880ce05e0,1968,1970,Andy Warhol,Che Guevara,Modern Art,Pop Art,Americas,0.67,0.5,0.6,https://uploads2.wikiart.org/images/andy-warhol/che-guevara.jpg,#3f4c93,#b54252,0.2234,0.2013
57727553edc2cb3880ce0720,1963,1965,Andy Warhol,Elvis I &amp; II,Modern Art,Pop Art,Americas,0.3,0.1,15.80419248174357,https://uploads7.wikiart.org/images/andy-warhol/elvis-presley(1).jpg,#6f7283,#3f4c93,0.7405,0.1784
57727558edc2cb3880ce09d0,1972,1970,Andy Warhol,Mao,Modern Art,Pop Art,Americas,0.0,0.0,17.52369823981228,https://uploads5.wikiart.org/images/andy-warhol/mao-2.jpg,#bfbeb6,#cf4020,0.3083,0.2428
5772848eedc2cb3880fe5e93,1964,1965,Andy Warhol,Brillo Soap Pads Boxes,Modern Art,Pop Art,Americas,-1.33,-0.083,5.6703174514307415,https://uploads0.wikiart.org/images/andy-warhol/brillo-soap-pads-boxes-1964.jpg,#6f7283,#bfbeb6,0.8181526619627967,0.09172546504169339
5772883dedc2cb388009e2ed,1935,1935,Dora Maar,Candelabra,Modern Art,Surrealism,Europe,1.5,0.3999999999999999,1.87949461292125,https://uploads4.wikiart.org/images/dora-maar/candelabra-1935.jpg,#686a6a,#8e856a,0.6429,0.3571
5772883dedc2cb388009e34d,1936,1935,Dora Maar,Pere Ubu,Modern Art,Surrealism,Europe,-0.4,-0.2,6.627216610312357,https://uploads2.wikiart.org/images/dora-maar/pere-ubu-1936.jpg,#686a6a,#8e856a,0.7904262295081967,0.20957377049180329
5772883dedc2cb388009e2fd,1930,1930,Dora Maar,Double Portrait,Modern Art,Surrealism,Europe,0.7,-1.2999999999999998,1.9209372712298545,https://uploads0.wikiart.org/images/dora-maar/double-portrait-1930.jpg,#686a6a,#627a9c,0.994,0.006
5772883eedc2cb388009e36d,1936,1935,Dora Maar,The Years Lie in Wait for You,Modern Art,Surrealism,Europe,0.23,-0.924,4.846648326421053,https://uploads5.wikiart.org/images/dora-maar/the-years-lie-in-wait-for-you-1936.jpg,#686a6a,#8e856a,0.9497,0.0503
5772883eedc2cb388009e35d,1934,1935,Dora Maar,Sans Titre (Main-coquillage),Modern Art,Surrealism,Europe,0.71,-0.7859999999999998,0.6,https://uploads2.wikiart.org/images/dora-maar/sans-titre-main-coquillage-1934.jpg,#686a6a,,1.0,
5772883dedc2cb388009e33d,1935,1935,Dora Maar,Mannequin en vitrine,Modern Art,Surrealism,Europe,1.13,0.6399999999999999,1.382931668593933,https://uploads5.wikiart.org/images/dora-maar/mannequin-en-vitrine-1935.jpg,#686a6a,#8e856a,0.998,0.002
577284d3edc2cb3880ff1834,1962,1960,Lennart Rodhe,I vattnet,Modern Art,Art Informel,Europe,0.42,0.1669999999999999,7.069123000768907,https://uploads7.wikiart.org/images/lennart-rodhe/i-vattnet-1962.jpg,#b1aa97,#777779,0.4991,0.4329
57728562edc2cb388000f4ca,1808,1810,Antonio Canova,Paolina Borghese as Venus Victrix,Post Renaissance Art,Neoclassicism,Europe,2.1,1.6999999999999995,16.269987707432357,https://uploads5.wikiart.org/images/antonio-canova/paolina-borghese-as-venus-victrix-1808.jpg,#333333,#655f4d,0.4375,0.3806
57728562edc2cb388000f4da,1816,1815,Antonio Canova,Paris,Post Renaissance Art,Neoclassicism,Europe,1.7,1.2000000000000002,0.6,https://uploads4.wikiart.org/images/antonio-canova/paris-1816.jpg,#655f4d,#333333,0.6351,0.3433
57728562edc2cb388000f52a,1817,1815,Antonio Canova,The Three Graces,Post Renaissance Art,Neoclassicism,Europe,1.9,1.7999999999999998,2.896981187374195,https://uploads6.wikiart.org/images/antonio-canova/the-three-graces-1817.jpg,#333333,#412e2c,0.9783749403720783,0.016377802512323104
57728562edc2cb388000f44a,1779,1780,Antonio Canova,Daedalus and Icarus,Post Renaissance Art,Neoclassicism,Europe,1.4,1.5,1.5660459763365826,https://uploads0.wikiart.org/images/antonio-canova/daedalus-and-icarus-1779.jpg,#412e2c,#333333,0.6779576172200901,0.3050225262806608
57728562edc2cb388000f49a,1806,1805,Antonio Canova,Napoleon as Mars the Peacemaker,Post Renaissance Art,Neoclassicism,Europe,1.08,0.449,2.4233241632105265,https://uploads3.wikiart.org/images/antonio-canova/napoleon-as-mars-the-peacemaker-1806.jpg,#333333,#412e2c,0.45516769336071183,0.3723477070499658
57728562edc2cb388000f4ea,1806,1805,Antonio Canova,Perseus with the Head of Medusa,Post Renaissance Art,Neoclassicism,Europe,1.1,-0.7000000000000002,3.994058086708304,https://uploads3.wikiart.org/images/antonio-canova/perseus-with-the-head-of-medusa-1806.jpg,#333333,#412e2c,0.9269337904435397,0.05892436254553246
57728561edc2cb388000f43a,1800,1800,Antonio Canova,Cupid and Psyche,Post Renaissance Art,Neoclassicism,Europe,1.8,1.1,4.65966737010272,https://uploads6.wikiart.org/images/antonio-canova/cupid-and-psyche-1800.jpg,#333333,#6f4733,0.4817,0.2448
57728562edc2cb388000f4ba,1776,1775,Antonio Canova,Orpheus,Post Renaissance Art,Neoclassicism,Europe,1.3,-1.3,6.992317212483997,https://uploads6.wikiart.org/images/antonio-canova/orpheus-1776.jpg,#5b6c82,#412e2c,0.4974,0.2828
57727e24edc2cb3880e9d0f3,1802,1800,Fyodor Alekseyev,North side of Red Square,Post Renaissance Art,Neoclassicism,Europe,1.82,1.6369999999999998,6.215504806530197,https://uploads7.wikiart.org/images/fyodor-alekseyev/north-side-of-red-square-1802.jpg,#333333,#655f4d,0.5406,0.3776
57727e25edc2cb3880e9d1a7,1800,1800,Fyodor Alekseyev,The Foundling Hospital in Moscow,Post Renaissance Art,Neoclassicism,Europe,1.4,0.5,0.0,https://uploads6.wikiart.org/images/fyodor-alekseyev/the-foundling-hospital-in-moscow-1800.jpg,#333333,#655f4d,0.6948,0.1436
57727e24edc2cb3880e9d087,1802,1800,Fyodor Alekseyev,Illumination at Soboronaya Square on the occasion of the coronation of Alexander I,Post Renaissance Art,Neoclassicism,Europe,1.27,0.4550000000000001,0.0,https://uploads2.wikiart.org/images/fyodor-alekseyev/illumination-at-soboronaya-square-on-the-occasion-of-the-coronation-of-alexander-i-1802.jpg,#655f4d,#333333,0.511,0.3577
57727e25edc2cb3880e9d213,1800,1800,Fyodor Alekseyev,View from the Kremlin&#39;s Spassky Gate,Post Renaissance Art,Neoclassicism,Europe,2.0,1.3,11.444321736127485,https://uploads1.wikiart.org/images/fyodor-alekseyev/view-from-the-kremlin-s-spassky-gate-1800.jpg,#5b6c82,#655f4d,0.4667,0.2413
57727e25edc2cb3880e9d1b9,1800,1800,Fyodor Alekseyev,The Monastery of Trinity and St. Sergius,Post Renaissance Art,Neoclassicism,Europe,1.6,1.4,0.0,https://uploads4.wikiart.org/images/fyodor-alekseyev/the-monastery-of-trinity-and-st-sergius-1800.jpg,#333333,#655f4d,0.4773,0.2584
57727e24edc2cb3880e9d063,1805,1805,Fyodor Alekseyev,"Church of St. John the Baptist, Borovitskaya tower and Stablings prikaz (department) in the Kremlin",Post Renaissance Art,Neoclassicism,Europe,1.64,1.818,11.838602113425386,https://uploads1.wikiart.org/images/fyodor-alekseyev/church-of-st-john-the-baptist-borovitskaya-tower-and-stablings-prikaz-department-in-the-kremlin.jpg,#655f4d,#8b7853,0.5617,0.4178
57727e24edc2cb3880e9d117,1824,1825,Fyodor Alekseyev,"November 7, 1824 in the square in front of the Bolshoi Theatre",Post Renaissance Art,Neoclassicism,Europe,0.64,-0.8569999999999998,22.00658992211197,https://uploads2.wikiart.org/images/fyodor-alekseyev/november-7-1824-in-the-square-in-front-of-the-bolshoi-theatre-1824(1).jpg,#8b7853,#333333,0.3771,0.1773
57727e13edc2cb3880e9b45b,2000,2000,Eyvind Earle,My Soul,Modern Art,Magic Realism,Americas,1.7,0.5000000000000001,7.249827584156742,https://uploads4.wikiart.org/images/eyvind-earle/my-soul-2000.jpg,#42694d,#3a4e5e,0.5722003376477208,0.21868317388857625
57727e10edc2cb3880e9b02d,2000,2000,Eyvind Earle,Evening Magic,Modern Art,Magic Realism,Americas,2.2,1.2999999999999998,4.297964634568321,https://uploads1.wikiart.org/images/eyvind-earle/evening-magic-2000.jpg,#3a4e5e,#393733,0.5268018018018018,0.3724099099099099
57727e15edc2cb3880e9b893,1990,1990,Eyvind Earle,The Wave,Modern Art,Magic Realism,Americas,1.6,1.1,4.242640687119285,https://uploads5.wikiart.org/images/eyvind-earle/the-wave-1990.jpg,#375581,#393733,0.4182,0.3058
57727e17edc2cb3880e9ba8b,1988,1990,Eyvind Earle,Moon Bath,Modern Art,Magic Realism,Americas,2.05,0.262,43.5744191011194,https://uploads6.wikiart.org/images/eyvind-earle/moon-bath-1988.jpg,#2e53a9,#375581,0.4825,0.2435
57727e18edc2cb3880e9bbe1,1980,1980,Eyvind Earle,Enchanted Coast,Modern Art,Magic Realism,Americas,1.93,0.2869999999999999,2.683281572999748,https://uploads3.wikiart.org/images/eyvind-earle/enchanted-coast-1980.jpg,#393733,#3a4e5e,0.5807,0.1753
57727e10edc2cb3880e9b01b,1994,1995,Eyvind Earle,Even Tide,Modern Art,Magic Realism,Americas,1.7,1.5,0.6,https://uploads6.wikiart.org/images/eyvind-earle/even-tide-1994.jpg,#393733,#375581,0.3966,0.2377
57727e18edc2cb3880e9bbf3,1980,1980,Eyvind Earle,Blue Pine,Modern Art,Magic Realism,Americas,1.82,0.5979999999999999,4.024922359499621,https://uploads6.wikiart.org/images/eyvind-earle/blue-pine-1980.jpg,#375581,#393733,0.3477,0.3259
57727e15edc2cb3880e9b839,1996,1995,Eyvind Earle,Sunset Magic,Modern Art,Magic Realism,Americas,2.6,1.8,55.83547259583285,https://uploads0.wikiart.org/images/eyvind-earle/sunset-magic-1996.jpg,#393733,#375581,0.4503,0.1942
57727e12edc2cb3880e9b1f7,1970,1970,Eyvind Earle,Grazing in Peace,Modern Art,Magic Realism,Americas,1.0,2.1,33.621421742692554,https://uploads4.wikiart.org/images/eyvind-earle/grazing-in-peace-1970.jpg,#bcb253,#3a4e5e,0.7614,0.1363
57727e13edc2cb3880e9b46d,1989,1990,Eyvind Earle,Mystic Mountain,Modern Art,Magic Realism,Americas,2.0,1.3,1.3416407864998738,https://uploads3.wikiart.org/images/eyvind-earle/mystic-mountain-1989.jpg,#393733,#3a4e5e,0.5522512217947385,0.1692835603618592
57727e0dedc2cb3880e9ad15,1995,1995,Eyvind Earle,Black Silken Hair,Modern Art,Magic Realism,Americas,2.67,1.834,12.079424655172948,https://uploads5.wikiart.org/images/eyvind-earle/black-silken-hair-1995.jpg,#bf3e1e,#836d4f,0.4633,0.244
57727e11edc2cb3880e9b0e9,1992,1990,Eyvind Earle,Fog Enshrouded,Modern Art,Magic Realism,Americas,2.0,0.333,11.1,https://uploads2.wikiart.org/images/eyvind-earle/fog-enshrouded-1992.jpg,#393733,#42694d,0.3699,0.342
57727e19edc2cb3880e9be67,1987,1985,Eyvind Earle,Three Horses,Modern Art,Magic Realism,Americas,2.2,1.6,5.366563145999495,https://uploads0.wikiart.org/images/eyvind-earle/three-horses-1987.jpg,#2e53a9,#375581,0.4772,0.1836
57727e13edc2cb3880e9b47f,1991,1990,Eyvind Earle,Nocturne,Modern Art,Magic Realism,Americas,2.0,1.1,0.6,https://uploads5.wikiart.org/images/eyvind-earle/nocturne-1991.jpg,#42694d,#393733,0.4651994990159241,0.2776883163356593
57727e0dedc2cb3880e9acf1,1974,1975,Eyvind Earle,Big Sur and Branch,Modern Art,Magic Realism,Americas,1.0,0.4550000000000001,23.00679247526695,https://uploads6.wikiart.org/images/eyvind-earle/big-sur-and-branch-1974.jpg,#375581,#3a4e5e,0.6277,0.2031
57727e15edc2cb3880e9b6f5,1990,1990,Eyvind Earle,Silent Meadow,Modern Art,Magic Realism,Americas,1.9,1.6000000000000003,6.3727937358744,https://uploads1.wikiart.org/images/eyvind-earle/silent-meadow-1990.jpg,#42694d,#393733,0.3188330966825868,0.21401832967600362
57727e11edc2cb3880e9b1af,1995,1995,Eyvind Earle,God&#39;s Country,Modern Art,Magic Realism,Americas,1.7,1.2,11.71537451385998,https://uploads1.wikiart.org/images/eyvind-earle/god-s-country-1995.jpg,#393733,#375581,0.4843,0.2286
57727e0eedc2cb3880e9af0d,1988,1990,Eyvind Earle,Crimson Glory,Modern Art,Magic Realism,Americas,0.9,0.0999999999999999,41.92627457812106,https://uploads1.wikiart.org/images/eyvind-earle/crimson-glory-1988.jpg,#7d3a44,#393733,0.7711,0.1712
57727e12edc2cb3880e9b34d,1990,1990,Eyvind Earle,Little Jewels,Modern Art,Magic Realism,Americas,1.9,1.2000000000000002,2.3478713763747794,https://uploads1.wikiart.org/images/eyvind-earle/little-jewels-1990.jpg,#393733,#836d4f,0.3816418522059828,0.18713290534080043
57727e0eedc2cb3880e9aff7,1974,1975,Eyvind Earle,Eucalyptus,Modern Art,Magic Realism,Americas,0.5,0.3999999999999999,14.761859638947932,https://uploads7.wikiart.org/images/eyvind-earle/eucalyptus-1974.jpg,#3a4e5e,#375581,0.4365,0.4144
57727e0cedc2cb3880e9abbf,1991,1990,Eyvind Earle,A Tree Poem,Modern Art,Magic Realism,Americas,1.7,1.6,50.38303285829467,https://uploads8.wikiart.org/images/eyvind-earle/a-tree-poem-1991.jpg,#393733,#836d4f,0.5271,0.1645
57727e12edc2cb3880e9b395,1985,1985,Eyvind Earle,Mauve Barn,Modern Art,Magic Realism,Americas,1.13,-0.6890000000000001,0.0,https://uploads7.wikiart.org/images/eyvind-earle/mauve-barn-1985.jpg,#393733,#836d4f,0.3116,0.2234
57727e11edc2cb3880e9b155,1992,1990,Eyvind Earle,Forest Symphony,Modern Art,Magic Realism,Americas,0.91,5.551115123125783e-17,18.943402545477408,https://uploads3.wikiart.org/images/eyvind-earle/forest-symphony-1992.jpg,#393733,#3a4e5e,0.3937,0.2801
57727e12edc2cb3880e9b23f,1970,1970,Eyvind Earle,Green Hillside,Modern Art,Magic Realism,Americas,2.45,1.7280000000000002,10.52675163571365,https://uploads2.wikiart.org/images/eyvind-earle/green-hillside-1970.jpg,#42694d,#393733,0.7743,0.2248
57727e12edc2cb3880e9b21b,1994,1995,Eyvind Earle,Green Fields,Modern Art,Magic Realism,Americas,1.3,0.9000000000000001,2.3478713763747794,https://uploads0.wikiart.org/images/eyvind-earle/green-fields-1994.jpg,#393733,#42694d,0.4157,0.2422
577280f7edc2cb3880f306e9,1896,1895,Laszlo Mednyanszky,Head of a Tramp,Modern Art,Expressionism,Europe,0.5,-1.8,8.653323061113571,https://uploads0.wikiart.org/images/laszlo-mednyanszky/head-of-a-tramp-1896.jpg,#5b5246,#814e41,0.6442,0.2858
577280f7edc2cb3880f306a9,1910,1910,Laszlo Mednyanszky,Fires in the Forest,Modern Art,Expressionism,Europe,1.4,-0.9000000000000001,2.460182920028509,https://uploads4.wikiart.org/images/laszlo-mednyanszky/fires-in-the-forest-1910.jpg,#5b5246,#978259,0.5377,0.1668
577280f7edc2cb3880f306b9,1880,1880,Laszlo Mednyanszky,Fishing on the Tisza,Modern Art,Impressionism,Europe,0.92,0.3079999999999999,13.142773679859207,https://uploads5.wikiart.org/images/laszlo-mednyanszky/fishing-on-the-tisza-1880.jpg,#776053,#8b6f49,0.9403,0.0307
577280f6edc2cb3880f305c7,1898,1900,Laszlo Mednyanszky,Absinth Drinker,Modern Art,Expressionism,Europe,0.64,-1.9090000000000005,4.695742752749559,https://uploads0.wikiart.org/images/laszlo-mednyanszky/absinth-drinker-1898.jpg,#5b5246,#814e41,0.6322,0.3189
577285c0edc2cb3880022f5b,1968,1970,Aldo Mondino,Caduta di stella,Modern Art,Pop Art,Europe,-0.58,0.166,2.460182920028509,https://uploads4.wikiart.org/images/aldo-mondino/caduta-di-stella-1968.jpg,#557f4c,#baa688,0.6291995664963617,0.17928471899674872
577285c0edc2cb3880022fab,1969,1970,Aldo Mondino,Iniziazione,Modern Art,Pop Art,Europe,-0.18,0.182,1.3416407864998738,https://uploads8.wikiart.org/images/aldo-mondino/iniziazione-1969.jpg,#a6a9a8,#baa688,0.7642,0.2358
577284b1edc2cb3880fe913d,1962,1960,Gianfranco Baruchello,Micron salon doloricida,Modern Art,Pop Art,Europe,0.0,-5.551115123125783e-17,6.456972975009265,https://uploads2.wikiart.org/images/gianfranco-baruchello/micron-salon-doloricida-1962.jpg,#a6a9a8,#baa688,0.6416957026713124,0.35830429732868757
57726f0cedc2cb3880b945a5,1770,1770,Jean-Honore Fragonard,Blind Man’s Bluff,Post Renaissance Art,Rococo,Europe,1.8,2.1,22.99652147608416,https://uploads0.wikiart.org/images/jean-honore-fragonard/the-blind-man-s-bluff-game.jpg,#7a6644,#a1894c,0.2763,0.1816
57726f0bedc2cb3880b94427,1765,1765,Jean-Honore Fragonard,Coresus at Callirhoe,Post Renaissance Art,Rococo,Europe,1.58,0.4179999999999998,16.952654659374147,https://uploads0.wikiart.org/images/jean-honore-fragonard/high-priest-coresus-sacrificing-himself-to-save-callirhoe-scene-from-description-of-greece-by-1765.jpg,#4d342b,#292826,0.4944,0.2699
57726f0bedc2cb3880b94407,1770,1770,Jean-Honore Fragonard,Girl with a Dog,Post Renaissance Art,Rococo,Europe,1.9,1.6,6.512488003827722,https://uploads7.wikiart.org/images/jean-honore-fragonard/girl-with-a-dog.jpg,#7a6644,#4d342b,0.3491,0.2334
57726f0dedc2cb3880b94705,1767,1765,Jean-Honore Fragonard,The Swing,Post Renaissance Art,Rococo,Europe,1.9,2.6,14.712239802287073,https://uploads6.wikiart.org/images/jean-honore-fragonard/the-swing-1767.jpg,#292826,#535340,0.5055,0.407
57726f0cedc2cb3880b945e5,1785,1785,Jean-Honore Fragonard,The Fountain of Love,Post Renaissance Art,Rococo,Europe,1.9,1.7000000000000002,25.02303938373594,https://uploads3.wikiart.org/images/jean-honore-fragonard/the-fountain-of-love.jpg,#292826,#4d342b,0.5354178510517339,0.14985787379192722
57726f0dedc2cb3880b946e5,1788,1790,Jean-Honore Fragonard,The Stolen Kiss,Post Renaissance Art,Rococo,Europe,2.08,1.25,6.37808748764079,https://uploads3.wikiart.org/images/jean-honore-fragonard/the-stolen-kiss-1788.jpg,#7a6644,#535340,0.284,0.1873
57726f0dedc2cb3880b94645,1755,1755,Jean-Honore Fragonard,The Musical Contest,Post Renaissance Art,Rococo,Europe,2.0,1.6669999999999998,30.548486050866742,https://uploads7.wikiart.org/images/jean-honore-fragonard/the-musical-contest-1755.jpg,#292826,#69788b,0.3021,0.239
57726f0bedc2cb3880b94397,1776,1775,Jean-Honore Fragonard,Blind man&#39;s buff,Post Renaissance Art,Rococo,Europe,1.64,0.8190000000000001,10.252804494381037,https://uploads4.wikiart.org/images/jean-honore-fragonard/blind-man-s-buff-1776.jpg,#69788b,#535340,0.3594,0.2629
57726f0cedc2cb3880b94525,1753,1755,Jean-Honore Fragonard,Psyche showing her sisters her gifts from Cupid,Post Renaissance Art,Rococo,Europe,2.03,1.935,15.80419248174357,https://uploads8.wikiart.org/images/jean-honore-fragonard/psyche-showing-her-sisters-her-gifts-from-cupid-1753.jpg,#7a6644,#4d342b,0.3005,0.2688
57726f0bedc2cb3880b94437,1769,1770,Jean-Honore Fragonard,Inspiration,Post Renaissance Art,Rococo,Europe,1.46,1.41,20.47760972379345,https://uploads8.wikiart.org/images/jean-honore-fragonard/inspiration-1769.jpg,#80482e,#4d342b,0.4411,0.3884
57726f0dedc2cb3880b94625,1780,1780,Jean-Honore Fragonard,The Love Letter,Post Renaissance Art,Rococo,Europe,1.9,1.7,18.339302058693512,https://uploads7.wikiart.org/images/jean-honore-fragonard/the-love-letter.jpg,#a1894c,#4d342b,0.29193071398394593,0.21785663990987184
57726f0eedc2cb3880b947d5,1776,1775,Jean-Honore Fragonard,A Young Girl Reading,Post Renaissance Art,Rococo,Europe,2.2,2.1,39.861917916728494,https://uploads1.wikiart.org/images/jean-honore-fragonard/young-girl-reading.jpg,#80482e,#4d342b,0.2473,0.2445
57727f0cedc2cb3880ecdb83,1952,1950,Ad Reinhardt,Abstract Painting: Red,Modern Art,Color Field Painting,Americas,0.6,-0.2,35.294333822867365,https://uploads0.wikiart.org/images/ad-reinhardt/abstract-painting-red-1952.jpg,#b94736,#a85f6b,0.998,0.002
57727f07edc2cb3880ecd41a,1961,1960,Ad Reinhardt,Abstract Painting,Modern Art,Color Field Painting,Americas,-0.64,-0.4,5.031152949374526,https://uploads5.wikiart.org/images/ad-reinhardt/abstract-painting-1961.jpg,#c2c1bf,,1.0,
57727f0fedc2cb3880ece00a,1938,1940,Ad Reinhardt,Study for a Painting,Modern Art,Abstract Art,Americas,-0.8,-0.3,4.7741491388518655,https://uploads1.wikiart.org/images/ad-reinhardt/study-for-a-painting-1938-1.jpg,#919391,#8d5443,0.5429,0.3553
57727f0dedc2cb3880ecdca6,1938,1940,Ad Reinhardt,Untitled,Modern Art,Abstract Art,Americas,0.2,0.7,23.44082976347041,https://uploads5.wikiart.org/images/ad-reinhardt/untitled-1938.jpg,#384a86,#b43b26,0.17203399976056508,0.1614988626840656
57727c77edc2cb3880e4a604,1779,1780,Carl-Ludwig Johann Christineck,Portrait of Count Orlov-Chesmensky,Post Renaissance Art,Rococo,Europe,1.9,1.6,3.9028835493773055,https://uploads4.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-count-orlov-chesmensky-1779.jpg,#292826,#a1894c,0.5815602836879432,0.1069182389937107
57727c76edc2cb3880e4a484,1769,1770,Carl-Ludwig Johann Christineck,Portrait of Alexey Bobrinsky as a Child,Post Renaissance Art,Rococo,Europe,1.27,0.727,7.5374067158406675,https://uploads2.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-alexey-bobrinsky-as-a-child-1769-1.jpg,#7a6644,#535340,0.49138576779026216,0.3989513108614232
57727c76edc2cb3880e4a4c4,1760,1760,Carl-Ludwig Johann Christineck,Portrait of Paul of Russia dressed as Chevalier of the Order of St. Andrew,Post Renaissance Art,Rococo,Europe,1.91,1.546,1.382931668593933,https://uploads7.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-paul-of-russia-dressed-as-chevalier-of-the-order-of-st-andrew-1760.jpg,#292826,#535340,0.5319,0.4231
57727c76edc2cb3880e4a474,1768,1770,Carl-Ludwig Johann Christineck,Portrait of Anna Muravyova,Post Renaissance Art,Rococo,Europe,1.7,1.7999999999999998,21.062585311399925,https://uploads5.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-anna-muravyova-1768.jpg,#292826,#7a6644,0.4373,0.221
57727c76edc2cb3880e4a4e4,1771,1770,Carl-Ludwig Johann Christineck,Portrait of Semen Ivanovich Mordvinov as Chevalier of the Order of St. Andrew,Post Renaissance Art,Rococo,Europe,1.0,0.909,3.6619666847201104,https://uploads1.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-semen-ivanovich-mordvinov-as-chevalier-of-the-order-of-st-andrew-1771.jpg,#292826,#4d342b,0.6139,0.1842
57727c77edc2cb3880e4a5f4,1777,1775,Carl-Ludwig Johann Christineck,Teresa Schnee,Post Renaissance Art,Rococo,Europe,1.23,1.2320000000000002,1.2369316876852978,https://uploads1.wikiart.org/images/carl-ludwig-johann-christineck/teresa-schnee-1777.jpg,#292826,#7a6644,0.38588308457711445,0.29508706467661694
57727d9eedc2cb3880e85dd9,1922,1920,Roger de La Fresnaye,Man with a Red Kerchief,Modern Art,Cubism,Europe,0.8,-0.3,23.85188671782591,https://uploads1.wikiart.org/images/roger-de-la-fresnaye/man-with-a-red-kerchief-1922.jpg,#93573c,#795e52,0.3685,0.2107
57727d9eedc2cb3880e85d7d,1911,1910,Roger de La Fresnaye,Artillery,Modern Art,Cubism,Europe,1.2,-1.2,2.147673159491453,https://uploads5.wikiart.org/images/roger-de-la-fresnaye/artillery-1911.jpg,#76796f,#795e52,0.4443,0.3096
57727d9fedc2cb3880e85f51,1912,1910,Roger de La Fresnaye,Joan of Arc,Modern Art,Cubism,Europe,1.18,1.0,1.9209372712298545,https://uploads2.wikiart.org/images/roger-de-la-fresnaye/joan-of-arc.jpg,#5a5e6a,#76796f,0.6985,0.1983
57727d9eedc2cb3880e85e8d,1912,1910,Roger de La Fresnaye,"The Factory Chimney, Meulan Landscape",Modern Art,Cubism,Europe,1.7,0.7,1.2369316876852978,https://uploads5.wikiart.org/images/roger-de-la-fresnaye/the-factory-chimney-meulan-landscape-1912.jpg,#76796f,#91895e,0.3261,0.2337
57727d9eedc2cb3880e85e33,1918,1920,Roger de La Fresnaye,Smoking in the Shelter,Modern Art,Cubism,Europe,-0.08,-0.3330000000000001,27.91975107338889,https://uploads0.wikiart.org/images/roger-de-la-fresnaye/smoking-in-the-shelter-1918.jpg,#91895e,#cb9b47,0.3439,0.1926
57727d9eedc2cb3880e85deb,1913,1915,Roger de La Fresnaye,Married Life,Modern Art,Cubism,Europe,1.3,1.0,18.80990430597668,https://uploads8.wikiart.org/images/roger-de-la-fresnaye/married-life-1913.jpg,#795e52,#93573c,0.3325,0.2969
5772857bedc2cb3880011b60,1910,1910,Augustus John,Dorelia in a Landscape,Modern Art,Post-Impressionism,Europe,1.0,0.273,27.71592502515477,https://uploads2.wikiart.org/images/augustus-john/dorelia-in-a-landscape-1910.jpg,#697274,#6c7855,0.3745,0.3638
5772857bedc2cb3880011b30,1908,1910,Augustus John,David and Dorelia in Normandy,Modern Art,Post-Impressionism,Europe,2.4,0.9000000000000002,4.8303726564313845,https://uploads0.wikiart.org/images/augustus-john/david-and-dorelia-in-normandy-1908.jpg,#6c7855,#57628d,0.4161224708275345,0.28455197516325875
