ID,Year_split,Year_5,Artist,Title,Style2,Cat2,NatRegion,Ave. art rating,Sentiment,Colorfulness,Image URL,color1,color2,prop1,prop2
5772779bedc2cb3880d4fe0f,1480,1480,Andrea del Verrocchio,Portrait of a Woman,Renaissance Art,Early Renaissance,Europe,1.58,1.416,6.992317212,https://uploads2.wikiart.org/images/andrea-del-verrocchio/portrait-of-a-woman.jpg,#70533f,#4b372b,0.261248942,0.228959515
5772779bedc2cb3880d4fe5f,1475,1475,Andrea del Verrocchio,The Battle of Pydna,Renaissance Art,Early Renaissance,Europe,0.73,-0.733,16.02474649,https://uploads2.wikiart.org/images/andrea-del-verrocchio/the-battle-of-pydna.jpg,#231a16,#4b372b,0.275095614,0.200427193
577286e4edc2cb3880058c40,1915,1915,Wyndham Lewis,The Crowd,Modern Art,Cubism,Europe,0.8,-0.1,23.36921051,https://uploads7.wikiart.org/images/wyndham-lewis/the-crowd-1915.jpg,#9c5430,#4b3f33,0.686704411,0.152244301
577286e4edc2cb3880058c60,1912,1910,Wyndham Lewis,Two Mechanics,Modern Art,Cubism,Europe,0.1,0.3,4.242640687,https://uploads2.wikiart.org/images/wyndham-lewis/two-mechanics-1912.jpg,#bfb4a3,#e4ddd1,0.314647237,0.260052423
577286e4edc2cb3880058bf0,1927,1925,Wyndham Lewis,Creation Myth,Modern Art,Cubism,Europe,-0.2,-0.4,9.782254341,https://uploads2.wikiart.org/images/wyndham-lewis/creation-myth-1927.jpg,#211c19,#4b3f33,0.353511907,0.271101929
577278deedc2cb3880d94eb0,1620,1620,Jacob Jordaens,Portrait of a Young Married Couple,Post Renaissance Art,Baroque,Europe,1.47,1.387,0.6,https://uploads6.wikiart.org/images/jacob-jordaens/portrait-of-a-young-married-couple-1620.jpg,#17100f,#33251f,0.480853293,0.141276946
577278deedc2cb3880d95010,1640,1640,Jacob Jordaens,Satyr playing flute,Post Renaissance Art,Baroque,Europe,2.5,1.3,16.90680336,https://uploads4.wikiart.org/images/jacob-jordaens/satyr-playing-flute.jpg,#33251f,#574031,0.263451665,0.233630016
577278ddedc2cb3880d94de0,1620,1620,Jacob Jordaens,Mercury and Argos,Post Renaissance Art,Baroque,Europe,1.7,1.6,6.57951366,https://uploads7.wikiart.org/images/jacob-jordaens/mercury-and-argos-1620.jpg,#b58d63,#815f43,0.218266675,0.203434867
577278deedc2cb3880d94ee0,1635,1635,Jacob Jordaens,Portrait of Johan Wierts,Post Renaissance Art,Baroque,Europe,0.3,0.5,1.236931688,https://uploads5.wikiart.org/images/jacob-jordaens/portrait-of-johan-wierts-1635.jpg,#17100f,#33251f,0.680387292,0.120998918
577278e1edc2cb3880d95340,1616,1615,Jacob Jordaens,The Return from Egypt of the Holy Family,Post Renaissance Art,Baroque,Europe,1.4,1.2,23.65486208,https://uploads3.wikiart.org/images/jacob-jordaens/the-return-from-egypt-of-the-holy-family-1616.jpg,#17100f,#b58d63,0.334485423,0.162193957
577278dcedc2cb3880d94b50,1640,1640,Jacob Jordaens,"As the Old Sang, So the young Pipe",Post Renaissance Art,Baroque,Europe,1.73,1.182,1.382931669,https://uploads5.wikiart.org/images/jacob-jordaens/as-the-old-sang-so-the-young-pipe-1640.jpg,#574031,#17100f,0.221371267,0.217144029
5772831aedc2cb3880f9eb2d,1962,1960,Arman,Madison Avenue,Modern Art,Pop Art,Europe,-0.33,-0.168,3.27604945,https://uploads4.wikiart.org/images/arman/madison-avenue-1962.jpg,#211b1a,#e6e4dd,0.342301627,0.193136078
57727e48edc2cb3880ea5e34,1772,1770,Mikhail Shibanov,Portrait of A. G. Spiridov,Post Renaissance Art,Neoclassicism,Europe,1.73,1.183,2.737243139,https://uploads7.wikiart.org/images/mikhail-shibanov/portrait-of-a-g-spiridov-1772.jpg,#3c2c23,#171211,0.37233661,0.346929937
57727e48edc2cb3880ea5dea,1785,1785,Mikhail Shibanov,Alexandr Matveevich Dmitriev-Mamonov,Post Renaissance Art,Neoclassicism,Europe,1,0.6,30.07191381,https://uploads5.wikiart.org/images/mikhail-shibanov/alexandr-matveevich-dmitriev-mamonov.jpg,#171211,#3c2c23,0.401927161,0.393405633
57727e48edc2cb3880ea5e46,1777,1775,Mikhail Shibanov,The celebration of the wedding agreement,Post Renaissance Art,Neoclassicism,Europe,1.25,1.75,10.38039017,https://uploads5.wikiart.org/images/mikhail-shibanov/the-celebration-of-the-wedding-agreement-1777.jpg,#3c2c23,#5b4d40,0.474580583,0.233058626
57727e48edc2cb3880ea5e10,1787,1785,Mikhail Shibanov,Portrait of Empress Catherine II with traveling dress,Post Renaissance Art,Neoclassicism,Europe,1.6,1.1,26.10387902,https://uploads0.wikiart.org/images/mikhail-shibanov/portrait-of-empress-catherine-ii-with-traveling-dress-1787.jpg,#171211,#8e6040,0.428114669,0.227315771
57727e48edc2cb3880ea5e22,1774,1775,Mikhail Shibanov,Peasants&#39; meal,Post Renaissance Art,Neoclassicism,Europe,0.91,0.545,9.154916712,https://uploads5.wikiart.org/images/mikhail-shibanov/peasants-meal-1774.jpg,#3c2c23,#171211,0.37066778,0.238740758
57727550edc2cb3880ce0570,1962,1960,Andy Warhol,Big Campbell&#39;s Soup Can 19c (Beef Noodle),Modern Art,Pop Art,Americas,0.5,0.4,64.85917437,https://uploads6.wikiart.org/images/andy-warhol/campbell-s-soup-can-beef.jpg,#eae7e0,#c6bdb3,0.565852567,0.215923403
5772752fedc2cb3880cd9ffa,1968,1970,Andy Warhol,Marilyn Monroe,Modern Art,Pop Art,Americas,1.18,1.092,11.4629839,https://uploads4.wikiart.org/images/andy-warhol/after-marilyn.jpg,#95857c,#c6bdb3,0.298464986,0.294946779
57727551edc2cb3880ce05e0,1968,1970,Andy Warhol,Che Guevara,Modern Art,Pop Art,Americas,0.67,0.5,0.6,https://uploads2.wikiart.org/images/andy-warhol/che-guevara.jpg,#c83428,#e2b240,0.34066731,0.226514947
57727553edc2cb3880ce0720,1963,1965,Andy Warhol,Elvis I &amp; II,Modern Art,Pop Art,Americas,0.3,0.1,15.80419248,https://uploads7.wikiart.org/images/andy-warhol/elvis-presley(1).jpg,#2e5f99,#95857c,0.281565632,0.19189824
57727558edc2cb3880ce09d0,1972,1970,Andy Warhol,Mao,Modern Art,Pop Art,Americas,0,0,17.52369824,https://uploads5.wikiart.org/images/andy-warhol/mao-2.jpg,#c83428,#262422,0.268710958,0.249989617
5772848eedc2cb3880fe5e93,1964,1965,Andy Warhol,Brillo Soap Pads Boxes,Modern Art,Pop Art,Americas,-1.33,-0.083,5.670317451,https://uploads0.wikiart.org/images/andy-warhol/brillo-soap-pads-boxes-1964.jpg,#95857c,#eae7e0,0.586012391,0.130344499
5772883dedc2cb388009e2ed,1935,1935,Dora Maar,Candelabra,Modern Art,Surrealism,Europe,1.5,0.4,1.879494613,https://uploads4.wikiart.org/images/dora-maar/candelabra-1935.jpg,#493c34,#5c646e,0.226868925,0.221905744
5772883dedc2cb388009e34d,1936,1935,Dora Maar,Pere Ubu,Modern Art,Surrealism,Europe,-0.4,-0.2,6.62721661,https://uploads2.wikiart.org/images/dora-maar/pere-ubu-1936.jpg,#1d1917,#493c34,0.253793915,0.218725836
5772883dedc2cb388009e2fd,1930,1930,Dora Maar,Double Portrait,Modern Art,Surrealism,Europe,0.7,-1.3,1.920937271,https://uploads0.wikiart.org/images/dora-maar/double-portrait-1930.jpg,#1d1917,#493c34,0.573684211,0.21280113
5772883eedc2cb388009e36d,1936,1935,Dora Maar,The Years Lie in Wait for You,Modern Art,Surrealism,Europe,0.23,-0.924,4.846648326,https://uploads5.wikiart.org/images/dora-maar/the-years-lie-in-wait-for-you-1936.jpg,#c3beb4,#8f9190,0.318673233,0.185572857
5772883eedc2cb388009e35d,1934,1935,Dora Maar,Sans Titre (Main-coquillage),Modern Art,Surrealism,Europe,0.71,-0.786,0.6,https://uploads2.wikiart.org/images/dora-maar/sans-titre-main-coquillage-1934.jpg,#1d1917,#5c646e,0.307427868,0.186774868
5772883dedc2cb388009e33d,1935,1935,Dora Maar,Mannequin en vitrine,Modern Art,Surrealism,Europe,1.13,0.64,1.382931669,https://uploads5.wikiart.org/images/dora-maar/mannequin-en-vitrine-1935.jpg,#1d1917,#8f9190,0.220316846,0.212436418
577284d3edc2cb3880ff1834,1962,1960,Lennart Rodhe,I vattnet,Modern Art,Art Informel,Europe,0.42,0.167,7.069123001,https://uploads7.wikiart.org/images/lennart-rodhe/i-vattnet-1962.jpg,#cdc3b2,#4a433e,0.320602545,0.222864895
57728562edc2cb388000f4ca,1808,1810,Antonio Canova,Paolina Borghese as Venus Victrix,Post Renaissance Art,Neoclassicism,Europe,2.1,1.7,16.26998771,https://uploads5.wikiart.org/images/antonio-canova/paolina-borghese-as-venus-victrix-1808.jpg,#171211,#7d7c77,0.460715636,0.131350515
57728562edc2cb388000f4da,1816,1815,Antonio Canova,Paris,Post Renaissance Art,Neoclassicism,Europe,1.7,1.2,0.6,https://uploads4.wikiart.org/images/antonio-canova/paris-1816.jpg,#beb6a8,#ba956b,0.521803311,0.218140108
57728562edc2cb388000f52a,1817,1815,Antonio Canova,The Three Graces,Post Renaissance Art,Neoclassicism,Europe,1.9,1.8,2.896981187,https://uploads6.wikiart.org/images/antonio-canova/the-three-graces-1817.jpg,#171211,#7d7c77,0.438147651,0.162985357
57728562edc2cb388000f44a,1779,1780,Antonio Canova,Daedalus and Icarus,Post Renaissance Art,Neoclassicism,Europe,1.4,1.5,1.566045976,https://uploads0.wikiart.org/images/antonio-canova/daedalus-and-icarus-1779.jpg,#e5e3dd,#3c2c23,0.490188212,0.196939038
57728562edc2cb388000f49a,1806,1805,Antonio Canova,Napoleon as Mars the Peacemaker,Post Renaissance Art,Neoclassicism,Europe,1.08,0.449,2.423324163,https://uploads3.wikiart.org/images/antonio-canova/napoleon-as-mars-the-peacemaker-1806.jpg,#5b4d40,#7d7c77,0.264435037,0.234534329
57728562edc2cb388000f4ea,1806,1805,Antonio Canova,Perseus with the Head of Medusa,Post Renaissance Art,Neoclassicism,Europe,1.1,-0.7,3.994058087,https://uploads3.wikiart.org/images/antonio-canova/perseus-with-the-head-of-medusa-1806.jpg,#171211,#7d7c77,0.700479798,0.122752525
57728561edc2cb388000f43a,1800,1800,Antonio Canova,Cupid and Psyche,Post Renaissance Art,Neoclassicism,Europe,1.8,1.1,4.65966737,https://uploads6.wikiart.org/images/antonio-canova/cupid-and-psyche-1800.jpg,#171211,#3c2c23,0.240218199,0.232030331
57728562edc2cb388000f4ba,1776,1775,Antonio Canova,Orpheus,Post Renaissance Art,Neoclassicism,Europe,1.3,-1.3,6.992317212,https://uploads6.wikiart.org/images/antonio-canova/orpheus-1776.jpg,#5b4d40,#171211,0.480776762,0.191329728
57727e24edc2cb3880e9d0f3,1802,1800,Fyodor Alekseyev,North side of Red Square,Post Renaissance Art,Neoclassicism,Europe,1.82,1.637,6.215504807,https://uploads7.wikiart.org/images/fyodor-alekseyev/north-side-of-red-square-1802.jpg,#e5e3dd,#beb6a8,0.507297959,0.169042177
57727e25edc2cb3880e9d1a7,1800,1800,Fyodor Alekseyev,The Foundling Hospital in Moscow,Post Renaissance Art,Neoclassicism,Europe,1.4,0.5,0,https://uploads6.wikiart.org/images/fyodor-alekseyev/the-foundling-hospital-in-moscow-1800.jpg,#e5e3dd,#7d7c77,0.628301121,0.111096324
57727e24edc2cb3880e9d087,1802,1800,Fyodor Alekseyev,Illumination at Soboronaya Square on the occasion of the coronation of Alexander I,Post Renaissance Art,Neoclassicism,Europe,1.27,0.455,0,https://uploads2.wikiart.org/images/fyodor-alekseyev/illumination-at-soboronaya-square-on-the-occasion-of-the-coronation-of-alexander-i-1802.jpg,#5b4d40,#3c2c23,0.335338983,0.328266949
57727e25edc2cb3880e9d213,1800,1800,Fyodor Alekseyev,View from the Kremlin&#39;s Spassky Gate,Post Renaissance Art,Neoclassicism,Europe,2,1.3,11.44432174,https://uploads1.wikiart.org/images/fyodor-alekseyev/view-from-the-kremlin-s-spassky-gate-1800.jpg,#beb6a8,#e5e3dd,0.310913671,0.240968818
57727e25edc2cb3880e9d1b9,1800,1800,Fyodor Alekseyev,The Monastery of Trinity and St. Sergius,Post Renaissance Art,Neoclassicism,Europe,1.6,1.4,0,https://uploads4.wikiart.org/images/fyodor-alekseyev/the-monastery-of-trinity-and-st-sergius-1800.jpg,#e5e3dd,#5b4d40,0.626536009,0.115677951
57727e24edc2cb3880e9d063,1805,1805,Fyodor Alekseyev,"Church of St. John the Baptist, Borovitskaya tower and Stablings prikaz (department) in the Kremlin",Post Renaissance Art,Neoclassicism,Europe,1.64,1.818,11.83860211,https://uploads1.wikiart.org/images/fyodor-alekseyev/church-of-st-john-the-baptist-borovitskaya-tower-and-stablings-prikaz-department-in-the-kremlin.jpg,#e5e3dd,#5b4d40,0.35423494,0.157231928
57727e24edc2cb3880e9d117,1824,1825,Fyodor Alekseyev,"November 7, 1824 in the square in front of the Bolshoi Theatre",Post Renaissance Art,Neoclassicism,Europe,0.64,-0.857,22.00658992,https://uploads2.wikiart.org/images/fyodor-alekseyev/november-7-1824-in-the-square-in-front-of-the-bolshoi-theatre-1824(1).jpg,#beb6a8,#ba956b,0.289301333,0.237225333
57727e13edc2cb3880e9b45b,2000,2000,Eyvind Earle,My Soul,Modern Art,Magic Realism,Americas,1.7,0.5,7.249827584,https://uploads4.wikiart.org/images/eyvind-earle/my-soul-2000.jpg,#161413,#373e3f,0.417893802,0.23204347
57727e10edc2cb3880e9b02d,2000,2000,Eyvind Earle,Evening Magic,Modern Art,Magic Realism,Americas,2.2,1.3,4.297964635,https://uploads1.wikiart.org/images/eyvind-earle/evening-magic-2000.jpg,#161413,#373e3f,0.45765625,0.171817909
57727e15edc2cb3880e9b893,1990,1990,Eyvind Earle,The Wave,Modern Art,Magic Realism,Americas,1.6,1.1,4.242640687,https://uploads5.wikiart.org/images/eyvind-earle/the-wave-1990.jpg,#d6d5c3,#2f6196,0.388124342,0.279079617
57727e17edc2cb3880e9ba8b,1988,1990,Eyvind Earle,Moon Bath,Modern Art,Magic Realism,Americas,2.05,0.262,43.5744191,https://uploads6.wikiart.org/images/eyvind-earle/moon-bath-1988.jpg,#2f6196,#d6d5c3,0.60964656,0.172605372
57727e18edc2cb3880e9bbe1,1980,1980,Eyvind Earle,Enchanted Coast,Modern Art,Magic Realism,Americas,1.93,0.287,2.683281573,https://uploads3.wikiart.org/images/eyvind-earle/enchanted-coast-1980.jpg,#161413,#373e3f,0.39894796,0.225566121
57727e10edc2cb3880e9b01b,1994,1995,Eyvind Earle,Even Tide,Modern Art,Magic Realism,Americas,1.7,1.5,0.6,https://uploads6.wikiart.org/images/eyvind-earle/even-tide-1994.jpg,#161413,#2f6196,0.495719094,0.233294793
57727e18edc2cb3880e9bbf3,1980,1980,Eyvind Earle,Blue Pine,Modern Art,Magic Realism,Americas,1.82,0.598,4.024922359,https://uploads6.wikiart.org/images/eyvind-earle/blue-pine-1980.jpg,#161413,#2f6196,0.377418121,0.301992494
57727e15edc2cb3880e9b839,1996,1995,Eyvind Earle,Sunset Magic,Modern Art,Magic Realism,Americas,2.6,1.8,55.8354726,https://uploads0.wikiart.org/images/eyvind-earle/sunset-magic-1996.jpg,#161413,#373e3f,0.471452303,0.166171053
57727e12edc2cb3880e9b1f7,1970,1970,Eyvind Earle,Grazing in Peace,Modern Art,Magic Realism,Americas,1,2.1,33.62142174,https://uploads4.wikiart.org/images/eyvind-earle/grazing-in-peace-1970.jpg,#bda85a,#373e3f,0.747707036,0.142319374
57727e13edc2cb3880e9b46d,1989,1990,Eyvind Earle,Mystic Mountain,Modern Art,Magic Realism,Americas,2,1.3,1.341640786,https://uploads3.wikiart.org/images/eyvind-earle/mystic-mountain-1989.jpg,#161413,#d6d5c3,0.404912646,0.162066414
57727e0dedc2cb3880e9ad15,1995,1995,Eyvind Earle,Black Silken Hair,Modern Art,Magic Realism,Americas,2.67,1.834,12.07942466,https://uploads5.wikiart.org/images/eyvind-earle/black-silken-hair-1995.jpg,#a8382a,#d6d5c3,0.462164627,0.215764397
57727e11edc2cb3880e9b0e9,1992,1990,Eyvind Earle,Fog Enshrouded,Modern Art,Magic Realism,Americas,2,0.333,11.1,https://uploads2.wikiart.org/images/eyvind-earle/fog-enshrouded-1992.jpg,#161413,#373e3f,0.426732301,0.153920128
57727e19edc2cb3880e9be67,1987,1985,Eyvind Earle,Three Horses,Modern Art,Magic Realism,Americas,2.2,1.6,5.366563146,https://uploads0.wikiart.org/images/eyvind-earle/three-horses-1987.jpg,#2f6196,#161413,0.487868685,0.222697291
57727e13edc2cb3880e9b47f,1991,1990,Eyvind Earle,Nocturne,Modern Art,Magic Realism,Americas,2,1.1,0.6,https://uploads5.wikiart.org/images/eyvind-earle/nocturne-1991.jpg,#161413,#373e3f,0.669431551,0.122229668
57727e0dedc2cb3880e9acf1,1974,1975,Eyvind Earle,Big Sur and Branch,Modern Art,Magic Realism,Americas,1,0.455,23.00679248,https://uploads6.wikiart.org/images/eyvind-earle/big-sur-and-branch-1974.jpg,#373e3f,#2f6196,0.33455322,0.312311793
57727e15edc2cb3880e9b6f5,1990,1990,Eyvind Earle,Silent Meadow,Modern Art,Magic Realism,Americas,1.9,1.6,6.372793736,https://uploads1.wikiart.org/images/eyvind-earle/silent-meadow-1990.jpg,#161413,#bda85a,0.551511746,0.132563261
57727e11edc2cb3880e9b1af,1995,1995,Eyvind Earle,God&#39;s Country,Modern Art,Magic Realism,Americas,1.7,1.2,11.71537451,https://uploads1.wikiart.org/images/eyvind-earle/god-s-country-1995.jpg,#161413,#373e3f,0.35625,0.210780267
57727e0eedc2cb3880e9af0d,1988,1990,Eyvind Earle,Crimson Glory,Modern Art,Magic Realism,Americas,0.9,0.1,41.92627458,https://uploads1.wikiart.org/images/eyvind-earle/crimson-glory-1988.jpg,#a8382a,#161413,0.510502256,0.247907967
57727e12edc2cb3880e9b34d,1990,1990,Eyvind Earle,Little Jewels,Modern Art,Magic Realism,Americas,1.9,1.2,2.347871376,https://uploads1.wikiart.org/images/eyvind-earle/little-jewels-1990.jpg,#161413,#d6d5c3,0.556756481,0.146086111
57727e0eedc2cb3880e9aff7,1974,1975,Eyvind Earle,Eucalyptus,Modern Art,Magic Realism,Americas,0.5,0.4,14.76185964,https://uploads7.wikiart.org/images/eyvind-earle/eucalyptus-1974.jpg,#2f6196,#161413,0.279154568,0.258533333
57727e0cedc2cb3880e9abbf,1991,1990,Eyvind Earle,A Tree Poem,Modern Art,Magic Realism,Americas,1.7,1.6,50.38303286,https://uploads8.wikiart.org/images/eyvind-earle/a-tree-poem-1991.jpg,#161413,#d6d5c3,0.518571271,0.18180185
57727e12edc2cb3880e9b395,1985,1985,Eyvind Earle,Mauve Barn,Modern Art,Magic Realism,Americas,1.13,-0.689,0,https://uploads7.wikiart.org/images/eyvind-earle/mauve-barn-1985.jpg,#6e6b5a,#373e3f,0.236226955,0.217597358
57727e11edc2cb3880e9b155,1992,1990,Eyvind Earle,Forest Symphony,Modern Art,Magic Realism,Americas,0.91,5.55E-17,18.94340255,https://uploads3.wikiart.org/images/eyvind-earle/forest-symphony-1992.jpg,#161413,#2f6196,0.61749303,0.129927386
57727e12edc2cb3880e9b23f,1970,1970,Eyvind Earle,Green Hillside,Modern Art,Magic Realism,Americas,2.45,1.728,10.52675164,https://uploads2.wikiart.org/images/eyvind-earle/green-hillside-1970.jpg,#373e3f,#161413,0.381657233,0.300716981
57727e12edc2cb3880e9b21b,1994,1995,Eyvind Earle,Green Fields,Modern Art,Magic Realism,Americas,1.3,0.9,2.347871376,https://uploads0.wikiart.org/images/eyvind-earle/green-fields-1994.jpg,#161413,#373e3f,0.524929946,0.255796555
577280f7edc2cb3880f306e9,1896,1895,Laszlo Mednyanszky,Head of a Tramp,Modern Art,Expressionism,Europe,0.5,-1.8,8.653323061,https://uploads0.wikiart.org/images/laszlo-mednyanszky/head-of-a-tramp-1896.jpg,#241f1c,#4a3f33,0.592500329,0.228790805
577280f7edc2cb3880f306a9,1910,1910,Laszlo Mednyanszky,Fires in the Forest,Modern Art,Expressionism,Europe,1.4,-0.9,2.46018292,https://uploads4.wikiart.org/images/laszlo-mednyanszky/fires-in-the-forest-1910.jpg,#241f1c,#4a3f33,0.684971033,0.169045878
577280f7edc2cb3880f306b9,1880,1880,Laszlo Mednyanszky,Fishing on the Tisza,Modern Art,Impressionism,Europe,0.92,0.308,13.14277368,https://uploads5.wikiart.org/images/laszlo-mednyanszky/fishing-on-the-tisza-1880.jpg,#bea074,#50412e,0.316871181,0.143928208
577280f6edc2cb3880f305c7,1898,1900,Laszlo Mednyanszky,Absinth Drinker,Modern Art,Expressionism,Europe,0.64,-1.909,4.695742753,https://uploads0.wikiart.org/images/laszlo-mednyanszky/absinth-drinker-1898.jpg,#241f1c,#4a3f33,0.526402608,0.307842645
577285c0edc2cb3880022f5b,1968,1970,Aldo Mondino,Caduta di stella,Modern Art,Pop Art,Europe,-0.58,0.166,2.46018292,https://uploads4.wikiart.org/images/aldo-mondino/caduta-di-stella-1968.jpg,#bebbae,#435249,0.696528163,0.144115112
577285c0edc2cb3880022fab,1969,1970,Aldo Mondino,Iniziazione,Modern Art,Pop Art,Europe,-0.18,0.182,1.341640786,https://uploads8.wikiart.org/images/aldo-mondino/iniziazione-1969.jpg,#82837b,#bebbae,0.551443333,0.270872
577284b1edc2cb3880fe913d,1962,1960,Gianfranco Baruchello,Micron salon doloricida,Modern Art,Pop Art,Europe,0,-5.55E-17,6.456972975,https://uploads2.wikiart.org/images/gianfranco-baruchello/micron-salon-doloricida-1962.jpg,#e6e4dd,#bebbae,0.718104762,0.144628571
57726f0cedc2cb3880b945a5,1770,1770,Jean-Honore Fragonard,Blind Man’s Bluff,Post Renaissance Art,Rococo,Europe,1.8,2.1,22.99652148,https://uploads0.wikiart.org/images/jean-honore-fragonard/the-blind-man-s-bluff-game.jpg,#a8895c,#75634b,0.180131524,0.1774222
57726f0bedc2cb3880b94427,1765,1765,Jean-Honore Fragonard,Coresus at Callirhoe,Post Renaissance Art,Rococo,Europe,1.58,0.418,16.95265466,https://uploads0.wikiart.org/images/jean-honore-fragonard/high-priest-coresus-sacrificing-himself-to-save-callirhoe-scene-from-description-of-greece-by-1765.jpg,#362a21,#564331,0.347859727,0.291164869
57726f0bedc2cb3880b94407,1770,1770,Jean-Honore Fragonard,Girl with a Dog,Post Renaissance Art,Rococo,Europe,1.9,1.6,6.512488004,https://uploads7.wikiart.org/images/jean-honore-fragonard/girl-with-a-dog.jpg,#564331,#75634b,0.313471317,0.237367343
57726f0dedc2cb3880b94705,1767,1765,Jean-Honore Fragonard,The Swing,Post Renaissance Art,Rococo,Europe,1.9,2.6,14.7122398,https://uploads6.wikiart.org/images/jean-honore-fragonard/the-swing-1767.jpg,#18130f,#362a21,0.353327978,0.261240395
57726f0cedc2cb3880b945e5,1785,1785,Jean-Honore Fragonard,The Fountain of Love,Post Renaissance Art,Rococo,Europe,1.9,1.7,25.02303938,https://uploads3.wikiart.org/images/jean-honore-fragonard/the-fountain-of-love.jpg,#18130f,#362a21,0.612747058,0.237765509
57726f0dedc2cb3880b946e5,1788,1790,Jean-Honore Fragonard,The Stolen Kiss,Post Renaissance Art,Rococo,Europe,2.08,1.25,6.378087488,https://uploads3.wikiart.org/images/jean-honore-fragonard/the-stolen-kiss-1788.jpg,#18130f,#362a21,0.490704094,0.201091712
57726f0dedc2cb3880b94645,1755,1755,Jean-Honore Fragonard,The Musical Contest,Post Renaissance Art,Rococo,Europe,2,1.667,30.54848605,https://uploads7.wikiart.org/images/jean-honore-fragonard/the-musical-contest-1755.jpg,#362a21,#18130f,0.198129518,0.164620895
57726f0bedc2cb3880b94397,1776,1775,Jean-Honore Fragonard,Blind man&#39;s buff,Post Renaissance Art,Rococo,Europe,1.64,0.819,10.25280449,https://uploads4.wikiart.org/images/jean-honore-fragonard/blind-man-s-buff-1776.jpg,#18130f,#828884,0.336868223,0.229694327
57726f0cedc2cb3880b94525,1753,1755,Jean-Honore Fragonard,Psyche showing her sisters her gifts from Cupid,Post Renaissance Art,Rococo,Europe,2.03,1.935,15.80419248,https://uploads8.wikiart.org/images/jean-honore-fragonard/psyche-showing-her-sisters-her-gifts-from-cupid-1753.jpg,#362a21,#18130f,0.166984861,0.166935992
57726f0bedc2cb3880b94437,1769,1770,Jean-Honore Fragonard,Inspiration,Post Renaissance Art,Rococo,Europe,1.46,1.41,20.47760972,https://uploads8.wikiart.org/images/jean-honore-fragonard/inspiration-1769.jpg,#564331,#362a21,0.497738898,0.239255018
57726f0dedc2cb3880b94625,1780,1780,Jean-Honore Fragonard,The Love Letter,Post Renaissance Art,Rococo,Europe,1.9,1.7,18.33930206,https://uploads7.wikiart.org/images/jean-honore-fragonard/the-love-letter.jpg,#18130f,#564331,0.548236284,0.155582288
57726f0eedc2cb3880b947d5,1776,1775,Jean-Honore Fragonard,A Young Girl Reading,Post Renaissance Art,Rococo,Europe,2.2,2.1,39.86191792,https://uploads1.wikiart.org/images/jean-honore-fragonard/young-girl-reading.jpg,#362a21,#564331,0.359527213,0.287121586
57727f0cedc2cb3880ecdb83,1952,1950,Ad Reinhardt,Abstract Painting: Red,Modern Art,Color Field Painting,Americas,0.6,-0.2,35.29433382,https://uploads0.wikiart.org/images/ad-reinhardt/abstract-painting-red-1952.jpg,#c13521,,1,
57727f07edc2cb3880ecd41a,1961,1960,Ad Reinhardt,Abstract Painting,Modern Art,Color Field Painting,Americas,-0.64,-0.4,5.031152949,https://uploads5.wikiart.org/images/ad-reinhardt/abstract-painting-1961.jpg,#22262d,,1,
57727f0fedc2cb3880ece00a,1938,1940,Ad Reinhardt,Study for a Painting,Modern Art,Abstract Art,Americas,-0.8,-0.3,4.774149139,https://uploads1.wikiart.org/images/ad-reinhardt/study-for-a-painting-1938-1.jpg,#9b3e2c,#e4e0d8,0.345445,0.27789
57727f0dedc2cb3880ecdca6,1938,1940,Ad Reinhardt,Untitled,Modern Art,Abstract Art,Americas,0.2,0.7,23.44082976,https://uploads5.wikiart.org/images/ad-reinhardt/untitled-1938.jpg,#787973,#c5914a,0.489598985,0.284182741
57727c77edc2cb3880e4a604,1779,1780,Carl-Ludwig Johann Christineck,Portrait of Count Orlov-Chesmensky,Post Renaissance Art,Rococo,Europe,1.9,1.6,3.902883549,https://uploads4.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-count-orlov-chesmensky-1779.jpg,#18130f,#dadcd9,0.290260696,0.277130655
57727c76edc2cb3880e4a484,1769,1770,Carl-Ludwig Johann Christineck,Portrait of Alexey Bobrinsky as a Child,Post Renaissance Art,Rococo,Europe,1.27,0.727,7.537406716,https://uploads2.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-alexey-bobrinsky-as-a-child-1769-1.jpg,#75634b,#564331,0.347417914,0.339901604
57727c76edc2cb3880e4a4c4,1760,1760,Carl-Ludwig Johann Christineck,Portrait of Paul of Russia dressed as Chevalier of the Order of St. Andrew,Post Renaissance Art,Rococo,Europe,1.91,1.546,1.382931669,https://uploads7.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-paul-of-russia-dressed-as-chevalier-of-the-order-of-st-andrew-1760.jpg,#18130f,#564331,0.201044296,0.176348225
57727c76edc2cb3880e4a474,1768,1770,Carl-Ludwig Johann Christineck,Portrait of Anna Muravyova,Post Renaissance Art,Rococo,Europe,1.7,1.8,21.06258531,https://uploads5.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-anna-muravyova-1768.jpg,#18130f,#362a21,0.317183274,0.159180362
